,Unnamed: 0,Main_Tweet_ID,Reply_id,temporal_setting,Main_tweet,Reply_tweet,gold,prompt,gpt3_out,clean_reason
2053,2053,1412899255929368580,1412909952285413381,old,Is it too much to ask for both a taco truck AND a poutine shop on every corner?," one or the other on every corner, best i can do.",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it too much to ask for both a taco truck AND a poutine shop on every corner?
Answer: one or the other on every corner, best i can do.","

The given answer could be interpreted as ""no."", because the answerer is able to provide one of the things being asked for on every corner.", is able to provide one of the things being asked for on every corner
2054,2054,1446957906042232833,1446961088587780100,old,Do you believe in ghosts?, not convinced but waiting expectantly for you to find them.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you believe in ghosts?
Answer: not convinced but waiting expectantly for you to find them.","

The given answer can be interpreted as ""no."", because the answerer says they are not convinced that ghosts exist.", says they are not convinced that ghosts exist
2055,2055,1418261142657376258,1418288055279104000,old,Do you think it’s weird if your friends are still friends with your ex but you’re not?, its weird but you can't stop it,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you think it’s weird if your friends are still friends with your ex but you’re not?
Answer: its weird but you can't stop it", from happening, from happening
2056,2056,1434721504588091394,1434721676864937987,old,"FSU fans, do you want to talk about it?", lol they took #9 to ot tho,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: FSU fans, do you want to talk about it?
Answer: lol they took #9 to ot tho","

The given answer can be interpreted as a ""no."", because the answerer makes a joke about the question instead of answering it directly.", makes a joke about the question instead of answering it directly
2057,2057,1470879300895133699,1470879395162124288,old,Do you sometimes feel like giving up?, i think we all have those moments but friends and love ones keep us strong!,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you sometimes feel like giving up?
Answer: i think we all have those moments but friends and love ones keep us strong!","

The given answer can be interpreted as ""no."", because the answerer mentions that friends and loved ones keep him or her going, even during tough times."," mentions that friends and loved ones keep him or her going, even during tough times"
2058,2058,1449419678028234753,1449470659139043330,old,Do you have any weird things that you’re really really good at?, figuring what to cook from whatever is in your refrigerator,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you have any weird things that you’re really really good at?
Answer: figuring what to cook from whatever is in your refrigerator",".

The given answer can be interpreted as ""yes."", because the answerer mentions a weird thing he or she is really good at.", mentions a weird thing he or she is really good at
2059,2059,1450330006320730116,1450331180474245121,old,Is it weird I want someone to spank me rn?," nope, just means you have to go to horny jail again…",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it weird I want someone to spank me rn?
Answer: nope, just means you have to go to horny jail again…","

This answer could be interpreted as a ""no"", because the answerer says that spanking someone is not weird.", says that spanking someone is not weird
2060,2060,1451167896596582407,1451182304127172619,old,Do you think the mask mandates will ever end?, they will only stop when we start standing up to these tyrants,py,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you think the mask mandates will ever end?
Answer: they will only stop when we start standing up to these tyrants"," and taking our country back
The given answer can be interpreted as ""no."", because the answerer believes that the mask mandates will only stop when people take action.", believes that the mask mandates will only stop when people take action
2061,2061,1425145508276760576,1425146792270782477,old,Is it all a social construct?, exactly. that’s how linguistification works,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it all a social construct?
Answer: exactly. that’s how linguistification works",".
The given answer can be interpreted as ""yes."", because the answerer affirms that the question is correct.", affirms that the question is correct
2062,2062,1411009915355807746,1411025445164830723,old,Is it unethical to summon a ghost to get them to help with household chores?," if you end up with two, i'll happily take one off your hands 👍😁😉",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it unethical to summon a ghost to get them to help with household chores?
Answer: if you end up with two, i'll happily take one off your hands 👍😁😉","
The given answer can be interpreted as ""no."", because the answerer is down to help with any additional ghost that may be summoned.", is down to help with any additional ghost that may be summoned
2063,2063,1389181232844468224,1389181846404145153,old,Do you smoke?, na.....i don't want my blood on my parents hand 😂,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you smoke?
Answer: na.....i don't want my blood on my parents hand 😂","
The given answer can be interpreted as ""no."", because the answerer mentions that he or she does not want to smoke.", mentions that he or she does not want to smoke
2064,2064,1407141470876938243,1407143910426750982,old,Do you guys remember typing class?," people were smart to take it, even with computer keyboards",y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you guys remember typing class?
Answer: people were smart to take it, even with computer keyboards"," these days.

The answer to the question is ""no"", because the answerer does not mention any weird things they are good at.", does not mention any weird things they are good at
2065,2065,1451009236423565312,1451010309901230092,old,Is it just me but if you listen real hard do you hear that “Fancy like” song playing everywhere you go?, i just hear the intro to final countdown when i walk in places,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it just me but if you listen real hard do you hear that “Fancy like” song playing everywhere you go?
Answer: i just hear the intro to final countdown when i walk in places","
The given answer can be interpreted as ""yes."", because the answerer hears a song playing everywhere he or she goes.", hears a song playing everywhere he or she goes
2066,2066,1445196347829735428,1445455689606844426,old,Do you think humans are meant to be monogamous?, i think humans are all meant to be different.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you think humans are meant to be monogamous?
Answer: i think humans are all meant to be different.","

The given answer can be interpreted as ""no."", because the answerer believes that humans should not all be the same (i.e. monogamous).", believes that humans should not all be the same (i.e. monogamous)
2067,2067,1451009236423565312,1451011989451513858,old,Is it just me but if you listen real hard do you hear that “Fancy like” song playing everywhere you go?, probably the worst thing to happen to country music since the radio.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it just me but if you listen real hard do you hear that “Fancy like” song playing everywhere you go?
Answer: probably the worst thing to happen to country music since the radio.","

The given answer can be interpreted as ""no."", because the answerer seems to not like the song.", seems to not like the song
2068,2068,1395055649109708803,1395056544933416960,old,"excuse me, like button, do you mind if i tap that?", yo axe let me take some product photos for yall 😎,uk,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: excuse me, like button, do you mind if i tap that?
Answer: yo axe let me take some product photos for yall 😎","

The given answer can be interpreted as ""no."", because the answerer is not interested in the question asked.", is not interested in the question asked
2069,2069,1450853345158172674,1451253281796263939,old,Do you and your significant other like the same series?, since i have to find something to watch. he has no choice but to watch too.,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you and your significant other like the same series?
Answer: since i have to find something to watch. he has no choice but to watch too.","
The given answer can be interpreted as ""yes."", because the answerer is implying that they do watch the same series.", is implying that they do watch the same series
2070,2070,1387512509805047808,1387534205425537028,old,Do you think it would be fun to be a ghost?, i worry for the mental health of you guys 😂😂😂 keep up the great work though,uk,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you think it would be fun to be a ghost?
Answer: i worry for the mental health of you guys 😂😂😂 keep up the great work though","
The given answer can be interpreted as ""no."", because the answerer is worried for the mental health of the people who think it would be fun to be a ghost.", is worried for the mental health of the people who think it would be fun to be a ghost
2071,2071,1417532273923182597,1417538795516354563,old,"Brits among us, do you have cheese spread on crumpets?"," it would work, but everyone knows marmite crumpets are superior to all",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Brits among us, do you have cheese spread on crumpets?
Answer: it would work, but everyone knows marmite crumpets are superior to all"," others.

The given answer can be interpreted as ""no."", because the answerer mentions that cheese spread on crumpets is not a common practice.", mentions that cheese spread on crumpets is not a common practice
2072,2072,1398051390258176006,1398054200609804293,old,Is it too early to do my evening skincare routine?, i do mine as soon as i get home from work. 🤣🤣🤣🤣🤣🤣,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it too early to do my evening skincare routine?
Answer: i do mine as soon as i get home from work. 🤣🤣🤣🤣🤣🤣","
The given answer can be interpreted as ""no."", because the answerer has a skincare routine that they do at a similar time as the question asker.", has a skincare routine that they do at a similar time as the question asker
2073,2073,1415752260479508495,1415790126781829122,old,"Looking at all these recount results I gotta wonder, is it possible to recall a president?"," no.
the law currently doesn't provide for that",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Looking at all these recount results I gotta wonder, is it possible to recall a president?
Answer: no.
the law currently doesn't provide for that",.,
2074,2074,1425247135625367552,1425247880416317441,old,Do you really believe that words are powerful?, yes i do ms. williams and the words i truly believe that “beyoncé is coming”,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you really believe that words are powerful?
Answer: yes i do ms. williams and the words i truly believe that “beyoncé is coming”"," are very powerful.
The given answer can be interpreted as ""yes."", because the answerer mentions that he or she believes words are powerful.", mentions that he or she believes words are powerful
2075,2075,1450917556957687814,1450925938892427268,old,Do you believe career politicians have any right to exist?," not really.. it should be a 'stint', not a career.",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you believe career politicians have any right to exist?
Answer: not really.. it should be a 'stint', not a career.","

The given answer can be interpreted as ""no."", because the answerer believes that career politicians do not have any right to exist.", believes that career politicians do not have any right to exist
2076,2076,1450330006320730116,1450330184226263045,old,Is it weird I want someone to spank me rn?, i wanna get spanked too so nah in don't think so,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it weird I want someone to spank me rn?
Answer: i wanna get spanked too so nah in don't think so","
The given answer can be interpreted as ""no."", because the answerer seems to be in agreement with the question.", seems to be in agreement with the question
2077,2077,1471504505954918415,1471504775615115272,old,Do you believe a biological male athlete should be able to compete in women’s sports if he decides to change his gender to a woman?, i believe that this is a ridiculous thing to be worrying about.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you believe a biological male athlete should be able to compete in women’s sports if he decides to change his gender to a woman?
Answer: i believe that this is a ridiculous thing to be worrying about.","
The given answer can be interpreted as ""no."", because the answerer believes that the issue is not worth worrying about.", believes that the issue is not worth worrying about
2078,2078,1425653092213743616,1425653598499786761,old,Is it Minter now?, minter was up in the 4th.  not sure if they will warm him again.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it Minter now?
Answer: minter was up in the 4th.  not sure if they will warm him again.","

The given answer can be interpreted as ""no."", because the answerer says that he or she is not sure if Minter will be used again.", says that he or she is not sure if minter will be used again
2079,2079,1467967060777050115,1467988510984400897,old,"Just curious, do you think churches should pay taxes?", mega churches yes.  home town churches no.  😷🌵,uk,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Just curious, do you think churches should pay taxes?
Answer: mega churches yes.  home town churches no.  😷🌵","
The given answer can be interpreted as ""yes."", because the answerer believes that mega churches should pay taxes.", believes that mega churches should pay taxes
2080,2080,1381730321004175361,1381982218889822217,old,Is it illegal to hang air fresheners from a car's rear view mirror?," pretty much nothing should hang there when driving, even your handicap placards or fuzzy dice.",y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it illegal to hang air fresheners from a car's rear view mirror?
Answer: pretty much nothing should hang there when driving, even your handicap placards or fuzzy dice.","
The given answer can be interpreted as ""yes."", because the answerer says that nothing should hang from the rear view mirror while driving.", says that nothing should hang from the rear view mirror while driving
2081,2081,1444812344723451912,1445009721992351749,old,Do you trust your partner’s decision-making skills?," i mean i try, but they can’t even trust their decisions. lol",pn,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you trust your partner’s decision-making skills?
Answer: i mean i try, but they can’t even trust their decisions. lol","
The given answer can be interpreted as ""no."", because the answerer is not confident in their partner's ability to make decisions.", is not confident in their partner's ability to make decisions
2082,2082,1428775642997329921,1428780129644285953,old,Do you follow me?," noooooooo.....

but if u will follow me i will follow u back...😉",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you follow me?
Answer: noooooooo.....

but if u will follow me i will follow u back...😉","

The given answer can be interpreted as ""no"", because the answerer says ""no"" and then gives a condition for which they would follow the asker."," says ""no"" and then gives a condition for which they would follow the asker"
2083,2083,1436741988154437634,1436742982460338184,old,Do you ever get lost in thought thinking about a bomb ass meal you ate recently?,if i could have just one more bite of the crab cakes i had last night… just one🤤,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you ever get lost in thought thinking about a bomb ass meal you ate recently?
Answer:if i could have just one more bite of the crab cakes i had last night… just one🤤","

The given answer can be interpreted as ""yes."", because the answerer mentions a bomb ass meal he or she ate recently.", mentions a bomb ass meal he or she ate recently
2084,2084,1450715234809831425,1450813371696271366,old,Is it wrong that I'm already looking forward to bedtime?," not at all, i am feeling the same!",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it wrong that I'm already looking forward to bedtime?
Answer: not at all, i am feeling the same!","

The given answer can be interpreted as ""no."", because the answerer is looking forward to bedtime as well.", is looking forward to bedtime as well
2085,2085,1459975754037358593,1459977668640878594,old,"Just between us, do you remember it all too well?", bestie please it’s been 2 days my eyes and my heart need a break,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Just between us, do you remember it all too well?
Answer: bestie please it’s been 2 days my eyes and my heart need a break","
The given answer can be interpreted as ""no."", because the answerer is asking for a break from the question.", is asking for a break from the question
2086,2086,1424056943270825984,1424069107218010120,old,do you guys drink alcohol in front of your parents hey?, my parents don't even know i drink.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: do you guys drink alcohol in front of your parents hey?
Answer: my parents don't even know i drink.","

The given answer can be interpreted as ""no."", because the answerer's parents are unaware of his or her drinking habits.",'s parents are unaware of his or her drinking habits
2087,2087,1442532393311682563,1442534172384317443,old,Is it bad if I brake with my left foot while driving?, ur foot gonna get tired of sittin there,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it bad if I brake with my left foot while driving?
Answer: ur foot gonna get tired of sittin there",,
2088,2088,1453458972975972356,1453688680581931010,old,New Poll : Do you believe that it should be compulsory for frontline healthcare workers to be vaccinated before dealing with patients?, sure they can still have the virus when vaccinated so what’s protecting who from what,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: New Poll : Do you believe that it should be compulsory for frontline healthcare workers to be vaccinated before dealing with patients?
Answer: sure they can still have the virus when vaccinated so what’s protecting who from what","?

The given answer can be interpreted as ""no."", because the answerer does not believe that it is beneficial for healthcare workers to be vaccinated before treating patients.", does not believe that it is beneficial for healthcare workers to be vaccinated before treating patients
2089,2089,1458728812368338946,1458752135139573770,old,Do you work in coffee?, only a home espresso lover with an inexpensive home manual appliance.,py,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you work in coffee?
Answer: only a home espresso lover with an inexpensive home manual appliance.","
This answer could be interpreted as a ""no"", because the person does not work in coffee.","
this answer could be interpreted as a ""no"", because the person does not work in coffee"
2090,2090,1416480777106251793,1416486737199747074,old,POLL: Have you been vaccinated/do you plan to be vaccinated?, the big mistake is call it “vaccine” when is proven doesn’t give immunity.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: POLL: Have you been vaccinated/do you plan to be vaccinated?
Answer: the big mistake is call it “vaccine” when is proven doesn’t give immunity.","
The given answer can be interpreted as ""no."", because the answerer is saying that they have not been vaccinated and do not plan to be vaccinated.", is saying that they have not been vaccinated and do not plan to be vaccinated
2091,2091,1456765662072819714,1456772593210507270,old,Do you want OBJ on your team?," don’t need him.
     go cowboys",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you want OBJ on your team?
Answer: don’t need him.
     go cowboys","

The given answer can be interpreted as ""no."", because the answerer says that they don't need OBJ on their team.", says that they don't need obj on their team
2092,2092,1390113854621982730,1390114221871046657,old,Love that my new welcome greeting to visitors at my house is “Do you want to see my machetes?," alanis

the new horror film coming this summer.

beware the edge.",uk,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Love that my new welcome greeting to visitors at my house is “Do you want to see my machetes?
Answer: alanis

the new horror film coming this summer.

beware the edge.",,
2093,2093,1401353338499727363,1401357913709416448,old,Do you wash your hands after you touch your dog?, yes i'm allergic to dogs 😂 he gets wiped down after every outside trip tho to help,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you wash your hands after you touch your dog?
Answer: yes i'm allergic to dogs 😂 he gets wiped down after every outside trip tho to help","
The given answer is ""yes"", because even though the answerer is allergic to dogs, they still make sure to wipe their dog down after every trip outside."," is allergic to dogs, they still make sure to wipe their dog down after every trip outside"
2094,2094,1388697772862459904,1388698820913991682,old,"if someone from a place like gallery furniture delivers a mattress, do you tip the delivery guys?"," always. if you tip your barista, tip the delivery guy/movers",y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: if someone from a place like gallery furniture delivers a mattress, do you tip the delivery guys?
Answer: always. if you tip your barista, tip the delivery guy/movers","/furniture assemblers.
The given answer can be interpreted as ""yes."", because the answerer says that one should always tip the delivery person.", says that one should always tip the delivery person
2095,2095,1441078728621105165,1441079369905049604,old,Do you still use Facebook?, to stay in touch with distant family and follow local hiking & mushrooming groups.,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you still use Facebook?
Answer: to stay in touch with distant family and follow local hiking & mushrooming groups.","
The given answer can be interpreted as ""yes."", because the answerer mentions that he or she still uses Facebook for specific purposes.", mentions that he or she still uses facebook for specific purposes
2096,2096,1427030698855182336,1427031069036003333,old,Is it rude to wear a hat if you're eating at a restaurant?, just watch the sopranos to understand the answer to this question,uk,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it rude to wear a hat if you're eating at a restaurant?
Answer: just watch the sopranos to understand the answer to this question",".

In the context of the question, the answer seems to be ""yes"", it is considered rude to wear a hat while eating at a restaurant.",".

in the context of the question, the answer seems to be ""yes"", it is considered rude to wear a hat while eating at a restaurant"
2097,2097,1404486253907787780,1405296072839344135,old,"This is never going to end is it, there’s always going to be a reason?", looks like we’re  gonna have to get used to it .the lies,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: This is never going to end is it, there’s always going to be a reason?
Answer: looks like we’re  gonna have to get used to it .the lies",", the cheating, the selfishness
The given answer can be interpreted as ""no."", because the answerer says that there is never going to be a reason for the things mentioned in the question.", says that there is never going to be a reason for the things mentioned in the question
2098,2098,1468257975047499779,1468299727045337095,old,Is it socially acceptable to conduct loud FaceTime calls on public transport?, i prefer not to but i try not to let it bother me when others do.,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it socially acceptable to conduct loud FaceTime calls on public transport?
Answer: i prefer not to but i try not to let it bother me when others do.","
The given answer can be interpreted as ""no."", because the answerer expresses a preference for not conducting loud FaceTime calls on public transport, which suggests that he or she does not think it is socially acceptable to do so."," expresses a preference for not conducting loud facetime calls on public transport, which suggests that he or she does not think it is socially acceptable to do so"
2099,2099,1430262196571803648,1430262659551830016,old,Do you take melatonin?, i need to take a lot and it will doesn't work for me :/,y,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you take melatonin?
Answer: i need to take a lot and it will doesn't work for me :/","
The given answer can be interpreted as ""no."", because the answerer mentions that melatonin doesn't work for him or her.", mentions that melatonin doesn't work for him or her
2100,2100,1440074409511817232,1440082783313924097,old,do you think money can buy happiness?, may not be able to buy happiness but money sure does help !!,n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: do you think money can buy happiness?
Answer: may not be able to buy happiness but money sure does help !!","

The given answer can be interpreted as ""yes."", because the answerer admits that money does help, even though it may not be able to buy happiness."," admits that money does help, even though it may not be able to buy happiness"
2101,2101,1409932895293169675,1409937842961272837,old,Is it actually coming home?, don't worry priti patel will deport it if it does.,pn,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it actually coming home?
Answer: don't worry priti patel will deport it if it does.","

The given answer can be interpreted as ""no."", because the answerer is joking about the potential consequences if the thing actually does come home.", is joking about the potential consequences if the thing actually does come home
2102,2102,1420969485805174788,1420987975547113473,old,Do you ever watch a gaming YouTuber playing a game that you also play and you realize that you’re better at it than them?," nope.

i only watch people play games i don't play...",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you ever watch a gaming YouTuber playing a game that you also play and you realize that you’re better at it than them?
Answer: nope.

i only watch people play games i don't play...",or used to play.,or used to play
2103,2103,1412528552852008961,1412535204552613891,old,Do you live stream your podcast?," not yet, but i'm hoping to get to that point.",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Do you live stream your podcast?
Answer: not yet, but i'm hoping to get to that point.","

The given answer can be interpreted as ""no."", because the answerer says that they have not yet live streamed their podcast, but are hoping to do so in the future."," says that they have not yet live streamed their podcast, but are hoping to do so in the future"
2104,2104,1447007086441758721,1447101193155719169,old,Is it possible that everyone can be rich in this world?," if that were possible, we would want to be richer, no matter how rich we are.🙄",n,"Question: Do you have any weird things that you’re really really good at?
Answer: i can balance things, like tennis rackets or golf clubs, on my nose. 
The given answer can be interpreted as ""yes."", because the answerer mentions a list of weird things he or she is really good at.

Question: Is it possible that everyone can be rich in this world?
Answer: if that were possible, we would want to be richer, no matter how rich we are.🙄","

The given answer can be interpreted as ""no."", because the answerer says that if everyone were able to be rich, then people would always want more money."," says that if everyone were able to be rich, then people would always want more money"
